268.221773,147.084130,141.335042,137.739215,136.326669,130.892846,130.892846,127.896063,121.932608,118.292920,114.077084,114.062205,113.979295,113.974725,113.605905,113.605123,113.517619, ,4215
2299.759724,150.508045,141.622186,138.834055,138.834055,135.461874,134.484323,128.781041,124.734108,121.300857,118.758645,114.648230,113.031579,110.099680,109.528216,108.378310,107.749741, ,4308
1183.730665,151.298297,144.131206,137.854125,136.629177,135.056714,134.701277,130.133555,124.314618,123.338294,122.882192,122.649690,120.911328,120.910795,120.844565,120.844392,120.844366, ,25200
152.520453,146.441461,137.344764,132.162605,130.461955,129.418897,129.418897,125.671698,116.152851,114.594070,114.142924,113.785577,112.629066,111.617389,110.116056,109.457888,109.350901, ,4891
705.509180,148.725472,136.834261,132.277339,127.931633,127.931633,127.660134,120.624124,117.210804,116.932410,116.898270,116.245474,115.580389,114.731923,113.422175,113.088462,112.681205, ,4666
227.553192,145.812925,140.307930,137.758688,134.940022,134.113083,130.863575,128.011576,117.304427,107.542902,107.449476,104.975120,103.184901,102.292865,102.263972,102.195600,101.942018, ,4493
1176.714952,157.224130,136.228240,135.448434,135.447169,133.064323,132.824709,126.707250,122.123028,120.824262,120.689124,117.089341,112.252399,109.554058,107.547779,106.834694,105.372277, ,4500
714.328739,149.391995,140.888375,137.373912,136.880373,136.575712,136.467865,127.789242,123.470658,121.874224,121.590039,115.973959,111.700185,111.111167,111.081994,111.026747,110.929390, ,4508
1165.238359,150.512501,142.547668,136.171281,136.136232,130.766392,130.077881,127.246629,121.955452,119.610100,116.600800,113.068262,111.758748,111.307007,111.208505,111.185205,111.073638, ,4530
929.660829,148.383054,138.540511,136.046000,135.980200,135.032673,134.202527,128.244831,123.934265,119.639794,118.648292,117.471560,114.787303,114.443669,113.763407,113.577834,113.145125, ,4540
584.035786,152.127059,139.637943,136.373139,134.122563,130.976748,128.467026,126.489431,119.673835,114.634803,114.305666,113.591133,111.946898,111.635085,111.387730,109.513375,108.577876, ,4305
831.212287,146.748046,135.392461,131.688810,126.590305,126.560559,126.540613,125.781987,119.471157,119.033878,117.870082,115.713390,113.783025,113.613401,113.303532,112.969179,112.678417, ,4509
1390.243927,148.702653,139.940631,136.646034,134.839767,134.727653,132.290157,127.433592,118.874518,118.784714,118.454859,117.462960,116.495673,114.608113,114.152220,113.904337,113.858395, ,4788
628.443896,150.418668,139.356661,134.959567,133.542796,133.115101,132.132242,124.597189,118.141962,117.325329,115.108661,111.726147,111.615866,111.392046,111.371690,111.251323,111.248940, ,4509
382.701610,150.251145,140.563704,136.787733,133.950205,130.869915,128.442489,123.589353,117.574702,116.807643,108.923640,108.545549,107.569052,106.814640,106.636410,105.549312,105.444990, ,4718
1316.404401,147.662782,137.377502,136.714812,136.094156,133.530744,130.193301,128.398637,124.990495,118.478423,116.349937,115.204172,113.230281,113.126777,112.999421,112.738993,112.736775, ,4607
805.106660,149.417448,137.542010,135.364106,131.803735,127.974700,124.467762,119.959357,119.399389,115.515368,114.974462,112.997141,108.494602,107.986558,106.537031,102.723461,101.227156, ,4905
530.740318,147.781154,141.911224,139.923218,136.990288,129.978818,129.978818,126.072770,121.849950,119.289934,116.914393,116.000587,115.928146,115.565870,115.288714,115.270312,115.144755, ,4563
738.716234,148.299162,140.460058,131.514770,130.597235,130.014613,130.014155,125.662688,121.462970,119.550722,115.780001,112.976590,112.632753,112.405268,111.741551,111.418376,111.375215, ,4711
178.495759,150.617174,141.069581,138.649954,134.069042,132.723118,131.115949,126.032469,120.406014,119.960889,116.840600,114.980929,114.804541,114.772311,114.771997,114.143171,112.859094, ,4405
477.570020,147.768983,138.501695,137.971874,135.736637,132.588475,129.293611,122.841992,116.474757,115.144065,114.139406,114.073496,113.847457,113.707354,113.302314,113.075753,113.056256, ,4570
