21.435816,21.224595,20.811184,20.723050,20.635259,20.632456,20.574890,20.513718,20.416302,20.295700,20.234985,20.225713,20.222558,20.189649,20.164800,20.162169,20.125974, ,2250
21.363389,21.311017,20.964238,20.697986,20.697986,20.659931,20.580015,20.542510,20.444758,20.318425,20.314400,20.247987,20.208347,20.170115,20.160958,20.160958,20.154658, ,2357
21.439960,21.367075,20.904053,20.868813,20.669247,20.556187,20.556187,20.478583,20.377781,20.287116,20.272785,20.247727,20.217004,20.180002,20.168911,20.127746,20.111936, ,2427
21.238356,21.238356,20.951412,20.786234,20.612568,20.612568,20.612568,20.483576,20.440893,20.353683,20.307952,20.237765,20.184030,20.145690,20.142407,20.122232,20.121800, ,2523
21.307392,21.307392,20.959996,20.817854,20.795719,20.650289,20.650289,20.566487,20.447603,20.317368,20.264637,20.175322,20.129906,20.111607,20.110166,20.105624,20.079386, ,2509
21.339807,21.258658,20.848007,20.744563,20.594322,20.594322,20.581432,20.398013,20.367305,20.329482,20.254824,20.225748,20.175576,20.170909,20.003969,20.003769,20.003769, ,52727
21.323842,21.322998,20.850742,20.791346,20.703662,20.698703,20.527906,20.463374,20.388413,20.333727,20.222851,20.200021,20.160687,20.160687,20.146178,20.123301,20.120359, ,2422
21.287353,21.287353,20.962812,20.762971,20.752184,20.745341,20.745341,20.558887,20.371520,20.307300,20.281874,20.260475,20.185785,20.168241,20.000070,20.000000,20.000000, ,52024
21.352154,21.224225,20.923129,20.803960,20.695507,20.695507,20.656513,20.564500,20.438352,20.315805,20.265056,20.232338,20.216187,20.165789,20.164077,20.140443,20.093834, ,2285
21.288114,21.253537,20.814480,20.814480,20.720600,20.686030,20.686030,20.535668,20.451628,20.318040,20.306099,20.242231,20.213546,20.154967,20.138532,20.138532,20.132824, ,2505
21.390232,21.369485,20.971242,20.766186,20.756922,20.708590,20.673389,20.609462,20.328529,20.325582,20.312531,20.266635,20.231748,20.212173,20.187825,20.162127,20.154215, ,2422
21.394138,21.259288,20.771423,20.771423,20.730792,20.646171,20.646171,20.565150,20.381946,20.336976,20.290819,20.217092,20.216010,20.186232,20.183980,20.149439,20.139541, ,2368
21.360353,21.214923,20.958452,20.838256,20.689441,20.689441,20.689441,20.534594,20.474687,20.297483,20.250315,20.230806,20.185509,20.179547,20.168165,20.165317,20.155689, ,2326
21.430957,21.360364,20.923480,20.797365,20.732085,20.726488,20.643015,20.597135,20.513864,20.231212,20.223603,20.223603,20.183102,20.172480,20.172480,20.172343,20.166087, ,2213
21.340044,21.281265,20.959797,20.800080,20.737348,20.716693,20.701084,20.514684,20.503759,20.344506,20.293108,20.220898,20.209714,20.201550,20.187564,20.137611,20.136004, ,2265
21.414998,21.292026,20.922178,20.784092,20.732749,20.558282,20.534773,20.514725,20.361063,20.338079,20.280676,20.193342,20.158414,20.138670,20.126669,20.123102,20.122659, ,2424
21.221754,21.190795,20.712895,20.606631,20.606631,20.606631,20.577939,20.566153,20.463500,20.329436,20.255004,20.202812,20.170068,20.136882,20.127284,20.123699,20.089297, ,2538
21.463336,21.342474,21.023127,20.878758,20.798936,20.658489,20.658489,20.580797,20.436650,20.274012,20.244895,20.218537,20.200633,20.200047,20.119090,20.115728,20.115728, ,2336
21.363175,21.323046,20.947535,20.787979,20.781149,20.685988,20.639153,20.535139,20.372200,20.268875,20.256870,20.256870,20.223243,20.003605,20.003605,20.003605,20.003605, ,74420
21.392829,21.209263,20.933137,20.819337,20.768344,20.702786,20.666826,20.534296,20.299589,20.226829,20.209745,20.195666,20.195666,20.146504,20.134596,20.122335,20.121770, ,2423
21.388323,21.051388,20.811393,20.697189,20.674695,20.674695,20.659765,20.442361,20.372048,20.274295,20.242361,20.191647,20.000053,20.000000,20.000000,20.000000,20.000000, ,87244
21.336280,21.284073,20.971938,20.869495,20.817864,20.687971,20.687971,20.574568,20.428836,20.329694,20.298733,20.276308,20.186564,20.166898,20.138339,20.006061,20.006061, ,41822
21.332127,21.300325,20.889395,20.781277,20.716823,20.697269,20.652823,20.541454,20.462701,20.332800,20.257669,20.252308,20.218009,20.139090,20.127397,20.124239,20.120567, ,2411
21.309893,21.264890,20.918678,20.865768,20.676268,20.616981,20.616981,20.524424,20.441183,20.334708,20.292824,20.241477,20.199707,20.177461,20.034935,20.000000,20.000000, ,38107
21.300547,21.285094,20.950057,20.706257,20.706257,20.700387,20.640288,20.485011,20.401844,20.373330,20.318343,20.285906,20.207040,20.164002,20.134575,20.128778,20.121726, ,2319
21.420592,21.230585,20.935089,20.768203,20.606348,20.591977,20.591977,20.570490,20.478586,20.344254,20.283568,20.253052,20.220135,20.182328,20.180523,20.130445,20.129430, ,2346
21.205611,21.128861,20.988565,20.851009,20.820977,20.672236,20.672236,20.523209,20.437842,20.280227,20.263685,20.209495,20.169553,20.160168,20.131170,20.130179,20.117796, ,2370
21.268596,21.268596,20.939209,20.823593,20.709792,20.709792,20.665088,20.597414,20.428814,20.335221,20.329327,20.304888,20.228370,20.184644,20.146999,20.145031,20.140703, ,2382
21.352811,21.155423,20.890632,20.827721,20.676896,20.649272,20.639001,20.560593,20.390795,20.339734,20.258072,20.237975,20.198863,20.197415,20.130949,20.126923,20.121119, ,2484
21.281334,21.281334,20.958929,20.750553,20.725218,20.646455,20.646455,20.522133,20.417288,20.352515,20.343102,20.270825,20.227033,20.174147,20.174050,20.151122,20.129808, ,2347
21.470086,21.178270,20.885916,20.802140,20.737254,20.583660,20.561748,20.455148,20.448091,20.391707,20.388231,20.281122,20.281122,20.230798,20.198705,20.174615,20.173710, ,2103
21.304800,21.304800,20.896529,20.690444,20.673968,20.673968,20.629286,20.568315,20.439320,20.344045,20.316539,20.230445,20.200630,20.190755,20.173647,20.161002,20.155097, ,2243
21.411404,21.338785,20.993226,20.820091,20.689255,20.675215,20.610615,20.525941,20.388622,20.314751,20.247818,20.221800,20.202569,20.199363,20.006676,20.006675,20.006675, ,57314
21.301507,21.301507,20.995116,20.838289,20.614522,20.614522,20.614522,20.473813,20.449514,20.387484,20.305031,20.257569,20.229269,20.229269,20.184888,20.184888,20.171922, ,2269
21.306805,21.291370,20.881114,20.771725,20.705247,20.694022,20.681837,20.482109,20.375887,20.323139,20.303106,20.289444,20.244585,20.225783,20.205925,20.184946,20.155690, ,2404
21.302913,21.302913,20.951297,20.748984,20.725045,20.658794,20.604454,20.538671,20.406869,20.343607,20.312835,20.289575,20.217529,20.204991,20.196120,20.182478,20.178110, ,2252
21.439370,21.328479,20.993446,20.820091,20.701997,20.698058,20.681969,20.595283,20.451767,20.376933,20.325812,20.245656,20.213596,20.205058,20.153544,20.144950,20.135698, ,2313
21.261021,21.132379,20.822105,20.770947,20.741591,20.642053,20.576297,20.484290,20.289938,20.283526,20.273891,20.244535,20.176807,20.162700,20.048177,20.048177,20.048177, ,29688
21.340159,21.340159,21.007411,20.798507,20.732782,20.705132,20.603167,20.571938,20.443724,20.426253,20.323286,20.291657,20.273467,20.234285,20.159422,20.154031,20.140636, ,2311
21.287071,21.232730,20.901984,20.770380,20.770380,20.652526,20.645573,20.555380,20.405953,20.331108,20.285218,20.061801,20.052517,20.052517,20.052517,20.052517,20.052517, ,53516
21.352038,21.352038,20.947755,20.771065,20.673012,20.626781,20.626781,20.486998,20.462344,20.364624,20.284246,20.239896,20.218816,20.198974,20.164288,20.160676,20.134949, ,2284
21.389630,21.190050,20.909298,20.798581,20.739045,20.661731,20.585140,20.503034,20.434073,20.303167,20.303167,20.301747,20.281055,20.203350,20.201686,20.185535,20.162331, ,2209
21.310354,21.310354,20.953705,20.893484,20.763529,20.734968,20.619401,20.464952,20.308484,20.308484,20.261264,20.243587,20.230709,20.207598,20.173740,20.173740,20.144551, ,2269
21.167932,21.167606,20.870881,20.629913,20.629913,20.629913,20.621807,20.532395,20.428135,20.350124,20.248428,20.225303,20.200542,20.186641,20.164294,20.140971,20.114137, ,2484
21.187263,21.187263,20.904014,20.840626,20.712102,20.679143,20.543754,20.455042,20.392025,20.362031,20.303399,20.256158,20.184272,20.178108,20.177513,20.152583,20.150999, ,2275
21.273760,21.222806,20.942290,20.819440,20.756621,20.756621,20.673622,20.585636,20.442824,20.391389,20.318663,20.276568,20.270046,20.247052,20.156678,20.126219,20.124958, ,2413
21.360720,21.247604,20.911830,20.710797,20.710797,20.680630,20.654643,20.500834,20.427156,20.378614,20.309522,20.257764,20.165440,20.158281,20.132902,20.131482,20.078594, ,2520
21.329421,21.277675,20.881107,20.811658,20.774513,20.765695,20.715550,20.509951,20.388152,20.353915,20.301572,20.285844,20.220623,20.194984,20.183516,20.173082,20.163836, ,2309
21.383355,21.179812,20.865132,20.774097,20.613545,20.520892,20.520892,20.491737,20.409598,20.344788,20.258668,20.246039,20.182371,20.178612,20.178612,20.136223,20.131910, ,2330
21.434193,21.105973,20.972629,20.844806,20.753283,20.672604,20.630496,20.475437,20.370437,20.296603,20.280763,20.260997,20.219851,20.188777,20.149982,20.145122,20.119900, ,2417
21.415023,21.301427,20.928903,20.754723,20.742331,20.723574,20.660827,20.542279,20.388522,20.345430,20.274605,20.217875,20.183695,20.137287,20.119658,20.111318,20.109087, ,2471
